문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
하 진짜...니들끼리 물고 빠는 거 관심 없는데 자꾸 오버그라운드로 나오려고 하지마. 괜히 소수자가 아니니까. 이성애자가 일반적인 경우니까 그렇게 표현을 안할 뿐이야.,1,0,0,0,0,0,0,0,0,0
교회 교회 교회 교회 교회 교회 징글징글하다.,0,0,0,0,1,0,0,0,0,0
은근 커여움,0,0,0,0,0,0,0,1,0,0
러시아산 물리치료사 급구,1,0,0,0,0,0,0,0,0,0
본적 원적제 부활 절실하다.,0,0,0,0,0,0,0,1,0,0
개독은 업차나 매치나 어쩔수 업는 이중성 집단이지 삼환이 땅부자..3대~4대 묵구 살것 마련했으니 명성기업이지..종교단체 아니야...,0,0,0,0,1,0,0,0,0,0
댓글 ㅈㄴ 달리는게 일베갔나?,0,0,0,0,0,0,0,1,0,0
저렇게 분석해서 글 올리는 놈들 거진 알바임 저거 하라고 각종 협회 시민단체에 돈 엄청 뿌리잖아,0,0,0,0,0,0,1,0,0,0
문죄인 개좆같은데이건 맞는말 아니냐똥꼬충 개좆같은건 너도알고 나도아는데,1,0,0,0,0,0,0,0,1,0
좆같이도생겻노 씨발나라말아쳐먹은년,0,0,0,0,0,0,1,0,0,0
남자 똥꼬가 구조상 집어넣었을때 가장 쪼이는 기관이겠구만 골반이 후장쪽으로 모아져있고게이들이 한번 똥구멍에 맛들리면 보지 안찾는 이유,1,0,0,0,0,0,0,0,0,0
레즈비언은 사회악,1,0,0,0,0,0,0,0,0,0
저런 씨발틀딱 새끼들 진짜 나한테 걸리면 반 조져놓는다,0,0,1,0,0,0,0,0,0,0
3040은 된장녀 1020은 꼴페미 와 ㅅㅂ 존나 막장이네 이런거 누가 만들어서 이렇게 된거냐,0,0,0,0,0,0,0,0,0,1
자지놈들 레즈설 앵나오게 밀더노 어쩜 주작도 상상력이 즈그 좆만큼밖에 없노 이기ㅋㅋㅋㅋㅋ 한남이 진지할때 제일 웃기다는건 팩트노,0,0,0,0,0,0,0,0,0,1
중국 대 한국. 뭐든 간에 조선족 열이면 열 중국편 들더라. 한국말로 중국편에 서서 핏대세우는거 진짜 꼴보기 싫음.,0,1,0,0,0,0,0,0,0,0
젠신병자 무시하고 걍 하지 개머지가 짖는다고 무산시키노,1,0,0,0,0,1,0,0,0,0
시발 똥꼬충 새키들 다 북조선으로 보내버려야돼.,1,0,0,0,0,0,0,0,0,0
"오늘 하루종일 동성커플, 트렌스젠더 기사만 쓰냐. 토픽이 그리없냐. 전국민이 전염병으로 힘들고 고통스러운데, 이따구 기사밖에 토픽이 없냐. 진심 왜 이러냐 sbs는, 무슨 의도냐. 조용히 좀 일반인처럼 생활해라. 국민들은 너희들에 대해 알고싶지 않다.",1,0,0,0,0,0,0,0,0,0
키아누 리브스가 진심으로 아깝다 ㅠㅜ,0,0,0,0,0,0,1,0,0,0
자기합리화봐라 ㅋㅋㅋㅋㅋ수능에서만 최상위권이지 머가리 안목 좁은건 어쩔수 없다 아니 페북 대신 전해드립니다니 설대생이 아닐수도 있겠네아동성애가 현대 성인에겐 정신병이지 뭐냐...,1,0,0,0,0,0,0,0,0,0
나가려는 조국이 어디노? 제일 정확한 정보는 조국 ministry of foreign affairs 이미그레이션 정보 찾아 읽고 구글에 X country immigration cases 해서 단체포럼같은데 들어가서 읽는거다이기,0,0,0,0,0,0,0,1,0,0
시골 가면 동남아년들이 반이다 나이 처먹은 병신새끼들이 20 30대 돈 주고 사와서 결혼함. 사실상 인신매매 ㅋㅋㅋ 이게 머한민국의 미개함을 말해준다,0,1,0,0,0,0,0,0,0,0
예전에 성경책을 주웠는데 거기에 목사분인듯한데 돈을 많이 낼수록 하느님겼으로 갈수있는 유일한 길이라고 하느님도 쩐 좋아하네요,0,0,0,0,1,0,0,0,0,0
동성애자 진짜 싫다 ㅋ,1,0,0,0,0,0,0,0,0,0
맘충년들 애새끼 관리하나 못할꺼면 왜 쳐 낳는거야,0,0,0,0,0,0,0,0,0,1
"gs불매보다 전라도 기업,전라도 제품 불매부터 해야함나는 마트에서 물건 살때도 제조공장 주소 보고 전라도 공장에서 생산된거면 거름. 생수 살때도 수원지 보고 사고",0,0,0,1,0,0,0,0,0,0
웃긴건 그 오랭캐 ~청나라 왜놈새키~들도 한남후장 안사감. 예로부터 몸뚱이로는 거둬 먹을게 없는 똥값고기들,0,1,0,0,0,0,0,0,0,1
좆족박사모네,0,1,0,0,0,0,0,0,0,0
동성애자를 자세히 살펴보면 정신적으로 정상이아닌걸 알수잇다 언뜻보면 티가 안나지만. 티안나는 정신 병자가 진짜 문제라는거,1,0,0,0,0,0,0,0,0,0
어이황씨 전빠스님 찬양해야지 이럴시간이 어딨노,0,0,0,0,0,0,0,1,0,0
짱깨 쪽에 반도체나 디스플레이 같은 첨단 부품 중간재 안팔아버리먼 어케 되냐,0,1,0,0,0,0,0,0,0,0
성소수자 성정체성 대한 혼란이 없도록 청소년을 배려하려면 인권 타령 하지 말고 올바른 보건교육을 시행해야한다. 성소수자 조장이자 다수자에 대한 교육 억압이자 폭거다,1,0,0,0,0,0,0,0,0,0
나치독일때도 동성애자들 그렇게 죽여댔는데 그때도 동성애자 있었음 ㅋㅋㅋ 이게 막을수 없다는거임 ㅇㅇㅇ,1,0,0,0,0,0,0,0,0,0
"모르면 몰라도 더 심했을거다. 만약 병신같은 일게이가 홍팍이나 오유 새끼들, 또는 이것과 마찬가지로 여초 낙태충 년들한테 이 짓을 당했으면 ㅋㅋㅋㅋ 시발 상상만 해도 재밌네 ㅋㅋㅋㅋㅋㅋ",0,0,0,1,0,0,0,0,0,1
앞으로 퀴어축제 허락해주기만 해봐라. 저거는 인권인권하면서 남 인권은 무시하는 이기적인 것들. 자발적으로 검사안받다가 뒤늦게 확진되면 전부 징역형 또는 5백만원이상 벌금 때리는 법을 긴급선포해라,1,0,0,0,0,0,0,0,0,0
에이 솔직히 창원은 경상도 취급 안해야지 ㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
현실) 90년대 급식들은 페미대통령 문재인 지지하는 씹게이임,1,0,1,0,0,0,0,0,0,1
센조이나 하는 새키들이 ㅋㅋ,1,0,0,0,0,0,0,0,0,0
페미니즘=남성혐오,0,0,0,0,0,0,0,0,0,1
이거 신고해봐 안되면 역차별아님?,0,0,0,0,0,0,0,1,0,0
진짜배기 종교인들은 종교외적으로도 많이알고 종교를 믿으라고 강요도 안함,0,0,0,0,0,0,0,1,0,0
트랜스가본 2020년을 알아야되나? 쓸 기사가 그리도 없어? 아~~~~경향이구나...,1,0,0,0,0,0,0,0,0,0
으엑 창놈걸레새끼들때문인갑노 후팔 여행가도 기안내 여행은 자제해야겠노,0,0,0,0,0,0,0,0,0,1
여자끼리는 해봐야 뭘하겠냐근데 꼬추새끼들은 더럽게 똥구멍에 쳐박아대니까 문제,1,0,0,0,0,0,0,0,0,0
취지는 알겠지만 성정체성이 확립되는 시기에 남녀구분이 전혀없다는 것도 좀 문제있다는 것도 인식했으면 좋겠다.,1,0,0,0,0,0,0,0,0,0
동성애자도 반대한다는 그 축제~~ 어디 무인도에나 가서 하세요~~ 아이들 보기 부끄럽고 창피하니까요~~ 정신적으로 건강해져야합니다,1,0,0,0,0,0,0,0,0,0
똥꼬새끼들 또 보지빵이랑 보지비누 자지쿠키 이딴거 팔아재끼면서 우리를 존중해주세요 같은 씹소리 하겠노ㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
아가리를 때려 버리고 싶네. 조랄 싫어하는거 티를 내는데 왜케 지저분거리냐?,0,0,0,0,0,0,1,0,0,0
그러면 그렇지...,0,0,0,0,0,0,0,1,0,0
무슬림들은 자신이 사는 곳을 지옥으로 만들고 또 다른 천국을 꿈꾼다,0,0,0,0,1,0,0,0,0,0
먼개소리냐,0,0,0,0,0,0,1,0,0,0
아니 새벽두시에 급식충이 피시방에 있다는게 문제가 아니라 밖에 나다니는거 자체가 놀랍다,0,0,1,0,0,0,0,0,0,0
똥꼬충들..,1,0,0,0,0,0,0,0,0,0
똥처먹는것도 성소수자라 할기세네,1,0,0,0,0,0,0,0,0,0
여자가 그런 룩 입으면 아무도 이상하게 생각 안 하는 것도 좆같노.후팔 집에 있는 ^례쁜^ 옷들 다 똥꼬냄새나서 못 입겠노. 말 나온 김에 버려야겠노,1,0,0,0,0,0,0,0,0,0
"성소수자라는 단어로 포장해봤자 너희들은 자연의 순리를 거스르는 게이, 호모, 레즈.",1,0,0,0,0,0,0,0,0,0
부검으로 제발 억울함을 풀어주자 부검전에 찜질도 해주고 제발 몽둥이가 약이라던데 처방해서 부검하자,0,0,0,0,0,0,1,0,0,0
더러븐 똥꼬충 새애퀴들,1,0,0,0,0,0,0,0,0,0
대다수의 이슬람은 착하다고 하지만 그 착하다는 것들도 남에나라가서 이슬람대로 안해준다고 발광하는 것들임,0,1,0,0,1,0,0,0,0,0
사랑없는결혼이라고바람펴도 되는건 아니지 먼소리야 그렇다면 지구상에 유지될 부부가 한쌍이라도 잇을까??,0,0,0,0,0,0,0,1,0,0
똥꼬충은 모조리 죽여야 해.,1,0,0,0,0,0,0,0,0,0
여자는 최소한 반공교육이라도 시켜야지,0,0,0,0,0,0,0,0,0,1
이게다.원숭이 때문임 동성애 반대고 찬성이고 떠나서 길거리에서 혐오스럽게 처 벗고 저지랄하는게 지네들은 정말 행복한가?그거보고 찬성해주고 싶겠냐,1,0,0,0,0,0,0,0,0,0
디테일한 묘사에 전 성자련 토하고 가노ᆢᆢ 하나같이 비실멸치 좆돼지고 성욕만 오짐,0,0,0,0,0,0,0,0,0,1
저정도 생겼으면 인공보지라도 의향 생길꺼같다ㅋㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
틀니새끼들 ㅋ,0,0,1,0,0,0,0,0,0,0
틀딱은 좌좀임,0,0,1,0,0,1,0,0,0,0
부산4호선까지 있다,0,0,0,0,0,0,0,1,0,0
홍어가 홍어 했다,0,0,0,1,0,0,0,0,0,0
역시 페미니즘은 정신병 이었어 정신분열증이라 내 안에 두개의 영혼이 있다고 믿는거 보소 ㅎㄷㄷ,0,0,0,0,0,0,0,0,0,1
에이즈양성축제노? ㅋㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
노틀딱에서 틀딱 구간이 존나 짧다. 남자는 군머갔다오고 학생땐 공부하고 좀 틀딱소리안듣고 놀려면 25~29끝.,0,0,1,0,0,0,0,0,0,0
"동성애자같은 사회적 변태소수자들 봐주면 안되는이유가교제허용하면 결혼허용해달라하고, 결혼 허용해주면 또 입양도 허용해달라고하는 정신병자들임Pc충들은 그냥 다 정신병자야",1,0,0,0,0,1,0,0,0,0
동성애는 일반인과 조금 다른게 아니라그냥 틀린거다,1,0,0,0,0,0,0,0,0,0
성 소수자는 정신병이다,1,0,0,0,0,0,0,0,0,0
동성애에서의 관심은 오직 섹스 밖에 없냐? 왜 저렇게 벗고 보여주지 못해서 안달이고 하고 싶은 말이 섹스 밖에 없는 새끼들인가.,1,0,0,0,0,0,0,0,0,0
분탕 버러지새끼들아 ^게이^는 느그애비 불고기허벌후장이고 개조팔 똥꼬충새끼들 뇌가리가 후장에박혀서 웜스프레 조또못하노 ㅋ,1,0,0,0,0,0,0,0,0,0
내일퀴어축제때rpg쏘고싶다,1,0,0,0,0,0,0,0,0,0
동성애 차별금지법 법안 반대한다. 절대 통과되어선 안 될 법임. 민식이법처럼 멀쩡한 사람이 죄인되는 법임.,1,0,0,0,0,0,0,0,0,0
동성애자들은 부부관계 어찌하나요? 대충상상은 가지만 궁굼해서요 ㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
94 고추 안서는 아재다.. 샾으로 읽었다 해시태그는 생각도 못했노 요즘 젊은친구들 대단하노..,0,0,0,0,0,0,1,0,0,0
하여튼 종교는 악이다 종교인 어디 가둬놔야함ㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
"초등학생한테 퀴어축제 행진 동영상을 보여 줬다고? 스승대우를 받고 싶으면 스승답게 아이들한테 이로운 교육을 해야지 해로운 교육을 하는게 교사인가? 파면시켜도 모자랄 판에, 믿고 맡긴 부모들이 일어나니, 그 부모에게 배상 판결은 낸다고? 말세다 말세...",1,0,0,0,0,0,0,0,0,0
비만환자30퍼는 정신질환=메갈,0,0,0,0,0,1,0,0,0,1
똥꼬충박멸,1,0,0,0,0,0,0,0,0,0
기사삭제 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
와전히 처음 보는 배우네.,0,0,0,0,0,0,0,1,0,0
대중을 움직일 마땅한 대체 선동꺼리가 없으면 늘 먹던 반일선동이나 하는거지,0,0,0,0,0,0,1,0,0,0
미친똥꼬충 씨발새끼들 동성애를 존중할 권리는 있는데 반대하고 혐오할 권리는 왜 없냐? 씨발 정신병자새끼들니네 애비 후장이나빨아라,1,0,0,0,0,1,0,0,0,0
보나마나절라도,0,0,0,1,0,0,0,0,0,0
젠더들이 혐오스러운건 항문성교하기 때문이고 게이도 이와같기 때문에 혐오스럽다,1,0,0,0,0,0,0,0,0,0
"서울 외곽에 사는데... 요즘 중국, 이슬람불체자들 엄청 많습니다 취업비자도 없이 그냥..가족단위로 와서..자기들끼리 소개받아서 일한다고하더군요.... 단속도 안함.....ㅋㅋ",0,1,0,0,0,0,0,0,0,0
동성애는 미친섹스발광자들이지 더러운 동성에놈들 모조리정신병원에 격리시켜라,1,0,0,0,0,0,0,0,0,0
형제간에 성관계도 성소수자 인지... 코미디...,1,0,0,0,0,0,0,0,0,0
부디 많은 분들이 동성애와 관련한 실체를 알게 되었으면 좋겠습니다.,1,0,0,0,0,0,0,0,0,0
음...젠더가 나쁜건아닌데 굳이 여대? ㅜ 여대면 너무 편하게 생각될것같은데 편견있는 사람들은 속는기분? 기숙사라던지 친구들과 여행이라던지 등등 여대라 편하게 생각할 학우들에게는 좀 실례아닌가 입학후 난 트렌스젠더야! 라고 알리고 다닐것 아니면 좀 ...,1,0,0,0,0,0,0,0,0,0
잔나비가 갑자기 생각남,0,0,0,0,0,0,0,1,0,0
동성애를 둘러싼 가짜 인권이 난무합니다 ㅠ,1,0,0,0,0,0,0,0,0,0
성소수자??그냥 너희들끼리 동아리만들어놀아~~!!다른사람들한테 피해준다는생각 안하니?? 이기적이노....수꼴마냥...,1,0,0,0,0,0,0,0,0,0
"안 만나면 분노살인. 한국남자로 태어난 새끼들을 다 여섯조각으로 찢어죽여야 해결될 문제노 """,0,0,0,0,0,0,0,0,0,1
건전한 상식이 어떠한 신념보다도 중요하다.,0,0,0,0,0,0,0,1,0,0
언놈이 부캐나 구런걸로 씨브리고 간걸 풀 발기 하고 (제목만) 될수 있으면 하지 말았으면 좋겠는데,0,0,0,0,0,0,1,0,0,0
더꼴리네........,0,0,0,0,0,0,1,0,0,0
게이인게 부끄러우면 그런걸 하지마 ㅡㅡ,1,0,0,0,0,0,0,0,0,0
나도 모르는 사이 후장임신방법이 개발됐노,1,0,0,0,0,0,0,0,0,0
꼭 가라 진짜!!!! 맨날 입만 나불대지말고,0,0,0,0,0,0,1,0,0,0
이거 내가쓴건데 조팔 감동의 앵이 흐르노,0,0,0,0,0,0,0,1,0,0
가위충은 괜찮노??,1,0,0,0,0,0,0,0,0,0
갓국대 인정합니다,0,0,0,0,0,0,0,1,0,0
트랜스젠더 이거 정신병이에요,1,0,0,0,0,0,0,0,0,0
근데 종교계가 왜 법을 만들겠다고 나대나요? 솔직히 개신교가 앞에서 나대서 욕먹는다면 불교는 뒤에서 욕먹을 짓 하면서 이미지 정치질 하는 거 좀 역겨운데.,0,0,0,0,1,0,0,0,0,0
건장한 무슬림 청년 하앜 너무좋다,0,0,0,0,0,0,0,1,0,0
엘크가 쎄요 곰이쎄요?,0,0,0,0,0,0,0,1,0,0
씨발 레즈비언축제는 언제여노,1,0,0,0,0,0,0,0,0,0
페미는 정신병이다-라이트 형제 자서전 중...-,0,0,0,0,0,0,0,0,0,1
한국에서만 저러는거 아님 ㅋ맘충년들 메뚜기 떼처럼 몰려다니면서 저럼,0,0,0,0,0,0,0,0,0,1
그냥 흉자는 흉자라고 욕해라 레즈 흉자라고 특별하게 레즈인 흉자 들은 99.9 젠신병자일거야하지말고,1,0,0,0,0,1,0,0,0,1
보고또보고 주기적으로또보고 잊을만하면또보고,0,0,0,0,0,0,0,1,0,0
쓰까 젠더무새 젠신병자들 싹다모아서 원자폭탄 후장에 꼽고 재기시켜야되는 쀼젤이노 저것들 모여서 젠더 못잃어 하는 꼴 보면 어이가 마포가뿟노,1,0,0,0,0,1,0,0,0,0
동성애를 하든 딱히 관심 없었는데 축제때 하는거 보고 혐오감 생기드라,1,0,0,0,0,0,0,0,0,0
북한으로 가라 지들 말로는 종교의 자유가 있다고 했다,0,0,0,0,0,0,1,0,0,0
응 똥꼬충 수명 30년 ㅋㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
사스가 잠재적 후장 똥꼬충답놐ㅋㅋㅋㅋ 아따 100만원에 후장 파는 걸레 창남새끼들,1,0,0,0,0,0,0,0,0,0
난 이 기자하고 동성애자들 싫다..나도 이제 유명해져야겠다,1,0,0,0,0,0,0,0,0,0
이새끼 똥꼬충인거같은데 똥꼬충새끼들이 양성애자들 존나 고깝게 보더라글제목부터가 성소수자 라고 대우해주는게 이새끼 똥꼬충으로 추정된다,1,0,0,0,0,0,0,0,0,0
담에 또 소추 소리 나오면 꺼내서 보여줘라,0,0,0,0,0,0,1,0,0,0
이쁜젠더들도 니같이 돈없구 파오후 찐따는 가린다.. 걱정을 하덜마,1,0,0,0,0,0,0,0,0,0
동성애 옹호해주는 서구권은 게이가 여자화장실 와도 아무말 못한다고 합니다. 어이가 없죠. 에이즈온상 동성애는 사회에서 격리시켜야 합니닷,1,0,0,0,0,0,0,0,0,0
"지금 발의된 포괄적 차별금지법은 종교의 자유를 떠나서라도 표현의 자유를 누려야하는 대부분의 국민을 이것저것 다 엮어버려서 파산시킬 수 있는, 인류역사상 최악의 악법입니다.",1,0,0,0,0,0,0,0,0,0
성소수자? 그냥 성을 추구하는 자들 아닌가? 우리 아이들에게 에이즈를 물려줄순 없다 아! 진짜 왜들 이러는지 성소수자를 지지하는 사람보다 아닌 일반사람이 더 많고 너희들이 계속해서 내는 법안들 이름을 다보고있다 다음 선거때 확연히 갈겠지,1,0,0,0,0,0,0,0,0,0
진짜 남자끼리 조아하면 정신질환이다,1,0,0,0,0,0,0,0,0,0
동성애 합법 해주고 에이즈 의료보험에서 빼줘라 ㅋㅋㅋㅋ,1,0,0,0,0,0,0,0,0,0
여친이 트랜스젠더면 전두엽에 빅뱅 일어나겠노.,1,0,0,0,0,0,0,0,0,0
별 짓을 다하노,0,0,0,0,0,0,1,0,0,0
자기 안믿으면 지옥에 던져버리는 예수 인성 ㅎㄷㄷ,0,0,0,0,1,0,0,0,0,0
숙명대??? 트랜스젠더가 설마 유전자까지 바뀐다고 보는건 아니겠죠??? 남자로 태어났으면 죽울때까지 남잔인거 ~ 설마 모르진 않죠 ㅠㅠ,1,0,0,0,0,0,0,0,0,0
게이가 벼슬이 되는 시대,1,0,0,0,0,0,0,0,0,0
애초에 항문 ㅅㅅ는 남녀남남녀녀불문하고 씝더러운 미개행위,1,0,0,0,0,0,0,0,0,0
동성혼 강력반대!,1,0,0,0,0,0,0,0,0,0
겨드랑이 다좋아하냐난 존나 싫든데,0,0,0,0,0,0,0,1,0,0
좆 떼고 하필이면 왜 여대를 가냐!! 대학이 거기밖에 없냐!! 여자가 좆 달고 남자만 있는 대학교 가도 기분 더럽게구만 여대애들 얼마나 기분 젖같겠냐!!,1,0,0,0,0,0,0,0,0,0
동성애자 차별한적이 없어요 신찬지도 차별한적없고 왜 이걸 굳이 법으로 만들려하나요 그렇게 할일이 없어요?? 신천지나 동성애자들이나 그냥 불쌍한사람들이죠 이걸 이용하지 마시죠 당신들이 뭘하고 싶은지 아니까욧,1,0,0,0,1,0,0,0,0,0
악마 개독은 이단,0,0,0,0,1,0,0,0,0,0
예수쟁이들 진짜 없어져라,0,0,0,0,1,0,0,0,0,0
환관이 거세하면 내시가 되는것이라던데....궁녀라고 자꾸 우기면 어떡허나 거참....심신에 장애가 있는게 맞나보네.,1,0,0,0,0,0,0,0,0,0
동성애는 역겹다. 동성애자들 제발 내 눈에 보이지마라.,1,0,0,0,0,0,0,0,0,0
좌파의 최고봉 북한으로 가서 행복하게 살거라,0,0,0,0,0,0,1,0,0,0
속살 뽀얀거봐 개따먹고싶네,0,0,0,0,0,0,1,0,0,0
아따 나보다 형님이신가?,0,0,0,0,0,0,0,1,0,0
이거 인터넷에 많이 퍼트려라 좋은자료다,0,0,0,0,0,0,0,1,0,0
그게 조용한건가???,0,0,0,0,0,0,0,1,0,0
제대 후에 주민번호를 앞자리를 바꾸고 나서 다시 여군시험 보고 입대했어야한다.. 정상적인 절차를 거치지않고 중간에 그냥 수술했으니 여군 보내줘 하는게 말이 되는가.. 만약 그렇게 했다면 공정성에 문제가 있다고 본다.,1,0,0,0,0,0,0,0,0,0
성재기 후장에 8명 한남소추 도전하노,0,0,0,0,0,0,0,0,1,1
이슬람 저딴식으로 할거면 못들어오게 해야 한다,0,1,0,0,1,0,0,0,0,0
봊나맞는말이노 현실하고 괴리를 머릿속에서 쓰까쓰까 이유만들어서 갖다붙이고 합리화시키노 그냥 인정하고 고쳐나가면 되는거슬..보지들이 과한 도덕코르셋끼고 살아서 항상 옳고 정당해야한다는 압박을 받아서 그러는거같노 이게 다 항남충때문이다,0,0,0,0,0,0,0,0,0,1
잠재적 범죄자 집단 맞노^느^,0,0,0,0,0,0,1,0,0,0
피해자 코스프레 또 시작이네.. 어제까지 남자였다가 수술했다고 여자가 되냐 여군이나 여대생 입장에서도 받아들이기 쉽지않은게 당연하지.,1,0,0,0,0,0,0,0,0,0
니 신상박제되서 후장돌림빵당하고 형냐들찾아와서 강간당할생각하니까 심장이 쿵쾅쿵쾅뛰노?ㅋㅋㅋㅋㅋㅋ 형냐도 니 줘도안먹노. 뭐 서울역노숙남이 니 좆한번빨려고 기다릴수는있겠노.,1,0,0,0,0,0,0,0,0,0
박정희가 진짜 쌍도남자아니냐? 독재반대하는사람들 싸그리 다 고문시키고 ㄷㄷ..,0,0,0,1,0,0,0,0,1,0
이걸 정밀분석한 너도 신기해.ㅇㅅㅇ;;;,0,0,0,0,0,0,0,1,0,0
"우리동네 토요일마다 붕어빵 굽는사람,애들이 그러네요,교회와. 하면서. ㅋㅋㅋ",0,0,0,0,0,0,0,1,0,0
퍄퍄 보면 볼수록 이글은 한남 퇴치 부적이노,0,0,0,0,0,0,0,0,0,1
신천지들이 계획이 다 있구나 동성애자들이랑 연합해서 이런식으로 몰구 가보려구? ㅋㅋ,1,0,0,0,1,0,0,0,0,0
이름에 안속는다..변태성욕자들 양성하고 보호하고 바른 양심대로 살려고 동성애자들 거부하면 무차별 벌금 때리는 악법 우리나라 영국 꼴 나는거 두눈뜨고 못본다!,1,0,0,0,0,0,0,0,0,0
아~ 우리 애미도 독실한 개독신자인데 개독한테 사기당해서 집안 날려먹었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ내가 그후로 개독새끼들은 상종을 안한다 이기 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
재규형님이 그립다,0,0,0,0,0,0,0,1,0,0
동성애는 범죄입니다,1,0,0,0,0,0,0,0,0,0
나도 게이 싫은데 잘못된검??,1,0,0,0,0,0,0,0,0,0
기업이 탈호남을 한다면 탈호남을 하는 이유가 있겠지...,0,0,0,1,0,0,0,0,0,0
좆중고딩 허세 방출 글댓글들이 가관이다지워라 글좆중고딩을 보면 조사버리고 싶어,0,0,1,0,0,0,0,0,0,0
다니는 학교를 올려서는 안되노. 막말로 그 학교로 탑형냐등이 찾아와 그남엉덩이에 소추를비비는 불상사가 일어날까 우려되노. 절대 안된다고 난 말했노 ^좆^,1,0,0,0,0,0,0,0,0,0
론다로우지 쌘척하다가 질질 짠거보면 답나옴,0,0,0,0,0,0,0,1,0,0
왜? 귀족으로서 천것들이 신분질서를 어지럽히는게 참을수 없냐?,0,0,0,0,0,0,1,0,0,0
동성애자는 몰라도 트젠들은 불쌍함,1,0,0,0,0,0,0,0,0,0
벌레새끼나 저새끼 후장빨아주는 똥꼬충이나 죄다 챙놈이노,1,0,0,0,0,0,0,0,0,0
에이즈동성애가원인맞음 ㅋㅋ찐따들또설쳐댄다 ㅋㅋ동성애=바퀴벌레,1,0,0,0,0,0,0,0,0,0
ㄴㄴ 그거말고 겁나 이거 전라도 사투린데 모르는애들 많더라부모가 은연중에 하는말 따라해서 하프홍어들이 많이씀.,0,0,0,1,0,0,0,0,0,0
해도 별거 없을껄,0,0,0,0,0,0,0,1,0,0
한남시계에서 보겸이랑 같은 유형이노 안경버무리만 하면 구별못하겠노 ㅋㅋ,0,0,0,0,0,0,0,0,1,1
그래도 우린 북괴 놈들이 짱께놈들을 잘 막아주고 있어서 프랑스처럼 난민을 받아주지만 않는다면 저런 일은 안 생길듯 하다,0,1,0,0,0,0,0,0,0,0
중국에서도 조선족이라고 부르는데 뭐가 문제냐? 중국이라면 환장하는것들이 왜 저래.,0,1,0,0,0,0,0,0,0,0
내 주변만 해도 여자ㅅㅌㅊ들은 애 한명만 낳더라 전문대졸 여자들이 애 3-4명씩 낳음,0,0,0,0,0,1,0,0,0,0
개웃기게 드립썼노 ㅋㅋㅋㅋ 빵터짐,0,0,0,0,0,0,0,1,0,0
트젠들이 술집에서 일많이 하는이유가 요잉네 ㅠ,1,0,0,0,0,0,0,0,0,0
우리지금만나(만나)장꼐~아! 당장만나(만나)장꼐~,0,0,0,0,0,0,0,1,0,0
그냥 멀정하게 하면 될걸 똥꼬팬티랑 병신코스프레땜시 똥망,1,0,0,0,0,0,0,0,0,0
야 얘 트위터는 뭔데 맨날 보이노?ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
지금 사이트 들가보니까 텔레그램 증거같은거는 있는데?,0,0,0,0,0,0,0,1,0,0
대깨문 틀딱들은 어르신들이 아니지 그냥 뒤져야지,0,0,1,0,0,0,0,0,0,0
구해줘라는 드라마를왜할까?이유가있지,0,0,0,0,0,0,0,1,0,0
SNS에서의 표현은 현실보다 공연성이 있고 정확한 증거가 되므로 법적 처벌을 강화해야 된다고 봅니다.,0,0,0,0,0,0,0,1,0,0
아니 애초에 염색체가 다른데 감히 냄져가 여자가 될라노 하노 이와중에 비수술 트렌스젠더 레즈비언같운 개똥같은 소리하노,1,0,0,0,0,0,0,0,0,1
지지리도 말도안들어요 정말이기적인집단 이나라에서 영원히 사라져하는 종교집단 이런종교을 믿는인간들 제발 정신좀차리세요,0,0,0,0,1,0,0,0,0,0
애 불쌍하네 없던 남혐도 생기겠노... 한남이 똥송합니다,0,1,0,0,0,0,0,0,0,1
그런놈은 동성혼 합법화 운동 안 하고 동성화 합법화 운동하는 놈들은 저런다. 특히 와꾸 나이 허벌후장등으로 안 팔리는 놈들.,1,0,0,0,0,0,0,0,0,0
똥꼬충은 게이즈 옮기는 시궁쥐에 불과하노 구덩이에 싹다 몰아넣고 화형시켜야 하노,1,0,0,0,0,0,0,0,0,0
동성애는 치료받아야하는 정신병이다!,1,0,0,0,0,0,0,0,0,0
나는 동성애자가 싫은게 아니라 똥꼬충이 싫다... 여자끼리는 하던지 말던지 신경도ㅈ안쓰이고 남자도 신경도 안쓰는데 혹시 내똥꼬에 들어올까봐 무서움,1,0,0,0,0,0,0,0,0,0
